,Holding Period Returns,,,,,,,
DATE,MSFT,XOM,GE,JPM,INTC,C,VWRETD,SPRTRN
09.02.94,0.011111,0.00956,0.009324,0.013559,0.005906,0.015924,0.004321,0.00363
10.02.94,-0.00314,-0.00189,-0.01617,-0.01003,-0.01174,0.003135,-0.00643,-0.00812
11.02.94,-0.00787,0.009488,0.007042,-0.01014,0.009901,-0.00625,0.000111,0.002666
14.02.94,0.004762,-0.00376,0.008159,-0.00341,0.001961,-0.00629,0.000965,0.000106
15.02.94,0.007899,0.00566,0.008092,0.003425,0.017613,-0.00949,0.0046,0.00487
16.02.94,-0.01254,0.001876,-0.00229,0.003413,0.030769,0,0.000792,0.000571
17.02.94,-0.00159,0,0.003448,-0.0034,-0.00746,-0.00959,-0.0043,-0.00518
18.02.94,0.017488,-0.00936,-0.01031,-0.00341,0.003759,-0.02258,-0.00482,-0.00563
22.02.94,-0.00625,0.007561,0,0.017123,0.029963,0.006601,0.005966,0.008061
23.02.94,0.018868,-0.00188,-0.00579,0.010101,-0.00182,0,-0.00145,-0.00163
24.02.94,-0.01389,-0.0188,-0.01863,-0.00333,-0.01275,-0.02623,-0.01243,-0.01366
25.02.94,0.014085,0.003831,-0.00237,0.013378,0.00738,0.010101,0.003663,0.003899
28.02.94,0.018519,-0.00954,0.002378,-0.0165,0.007326,-0.01,0.004293,0.002296
01.03.94,0.009091,0,0.002372,0,-0.02909,-0.0404,-0.00528,-0.00578
02.03.94,-0.00601,0.015414,0.008,-0.00671,-0.00187,-0.01053,-0.00141,0.000797
03.03.94,-0.02115,0.003795,-0.00709,-0.02703,0.020638,0,-0.00202,-0.00387
04.03.94,0,-0.01323,-0.00119,0.010417,0.023897,0.010638,0.004607,0.003736
07.03.94,0.003086,0,0.008343,0,0.023339,0.003509,0.005599,0.004669
08.03.94,-0.00308,0.001916,-0.00709,0,-0.00702,-0.02098,-0.0022,-0.00221
09.03.94,-0.00154,0.001912,0.003571,-0.01375,0.012367,0.025,0.001745,0.002533
10.03.94,0,-0.00954,-0.0083,0,-0.02094,-0.01045,-0.00579,-0.00677
11.03.94,0.010819,0.00578,0.007177,0.013937,-0.02139,0.014085,0.004102,0.005475
14.03.94,0.025994,0,0,0.041237,0.020036,0.003472,0.002906,0.002037
15.03.94,0.011923,-0.00766,-0.00356,0.006601,0.017857,0.034602,0.000439,-0.00081
16.03.94,-0.00147,0.001931,-0.01073,0.022951,0.008772,0,0.00549,0.00516
17.03.94,-0.00295,0.011561,-0.00723,-0.00641,0.005217,-0.00334,0.003116,0.003153
18.03.94,0.002959,0.00381,0.014563,-0.00968,-0.00346,-0.03356,0.000592,0.00034
21.03.94,-0.0177,-0.00569,-0.00479,-0.00652,0.003472,0,-0.0051,-0.00535
22.03.94,0.018018,0.001908,-0.00721,0.006557,-0.00346,0.024306,0.000762,0.000555
23.03.94,0.017699,-0.00381,0.006053,-0.00326,-0.00694,0.044068,0.00063,-0.00056
24.03.94,0.011594,0.001912,-0.00241,-0.00654,-0.01748,-0.02273,-0.00955,-0.00894
25.03.94,0.002865,0,-0.01448,-0.01974,-0.00712,-0.01329,-0.00595,-0.00812
28.03.94,-0.01286,-0.00763,0.013464,-0.00336,-0.01613,-0.02357,-0.00482,-0.00126
29.03.94,-0.04486,0,-0.01208,-0.01347,-0.03461,-0.03793,-0.01783,-0.01635
30.03.94,0.013636,-0.02308,-0.03423,-0.02034,0,-0.01075,-0.01523,-0.01532
31.03.94,0.013453,-0.00984,0.012658,0.024648,0.018868,0.021739,-0.00143,0.000494
04.04.94,-0.00295,-0.02982,-0.02,-0.01375,-0.0037,-0.01418,-0.01618,-0.01537
05.04.94,0.038462,0.002049,0.008929,0.013937,0.022305,0.017986,0.023771,0.021348
06.04.94,0.014245,0,-0.01264,0,0.012727,-0.0106,0.000571,-0.00054
07.04.94,0.008427,0.002045,0.006402,0.044674,0.014363,0.003571,0.006125,0.006316
08.04.94,-0.03064,-0.00408,-0.01018,-0.00987,-0.0177,0,-0.00758,-0.00838
11.04.94,0,0.010246,0.011568,0.0299,-0.0027,0.032028,0.003097,0.006195
12.04.94,-0.02586,0,0.008895,-0.00645,-0.04968,0.003448,-0.00496,-0.00511
13.04.94,0.001475,0.002028,-0.00378,-0.01948,-0.03042,-0.01375,-0.0058,-0.00293
14.04.94,-0.00884,0.018219,-0.01391,0.006623,-0.06078,-0.01045,0.000387,0.000269
15.04.94,0.008915,0.001988,-0.00769,0.003289,-0.00209,0,0.000358,-0.00045
18.04.94,-0.02209,-0.01191,-0.01938,-0.01639,-0.02092,-0.02113,-0.00818,-0.00834
19.04.94,0.061747,0.014056,0.006588,-0.01333,-0.01709,0,-0.00291,0.000181
20.04.94,0.015603,-0.00198,0,-0.01689,0,-0.0036,-0.00396,-0.00131
21.04.94,0.022346,-0.00794,0.007853,0.010309,0.047826,-0.02527,0.014568,0.015318
22.04.94,0.002732,0.01,-0.0026,-0.02041,0.002075,0.044444,0.000045,-0.00245
25.04.94,0.021798,0.007921,0.007813,-0.02083,0.042236,-0.01773,0.010255,0.011349
26.04.94,0.012667,-0.01179,-0.00775,0.007092,0.005964,0.00722,0.001001,-0.00186
28.04.94,-0.02963,-0.01591,0.00651,-0.01409,-0.0247,-0.01434,-0.00515,-0.00613
29.04.94,0.004071,0.016162,-0.01423,-0.00714,-0.01115,0.010909,0.004598,0.00403
02.05.94,0.032432,-0.02187,0.006562,0.021583,-0.0082,-0.01079,0.00544,0.004679
03.05.94,-0.02094,-0.00407,0.003911,0.003521,-0.0186,0.015273,-2.20E-05,0.000022
04.05.94,0.01738,-0.0102,0.016883,0,-0.01368,0.014388,-0.00138,-0.00289
05.05.94,-0.00788,0.002062,-0.00128,-0.01053,0.008538,-0.01418,-0.00092,-0.00075
06.05.94,-0.02252,0.032922,-0.01151,-0.01773,0.010582,-0.01439,-0.00843,-0.00789
09.05.94,0,-0.01044,-0.01811,-0.01083,-0.0178,-0.0292,-0.0122,-0.01228
10.05.94,0.01897,0.01222,0.001318,0.025547,0.014925,0.007519,0.005811,0.008342
11.05.94,-0.00532,-0.01207,-0.01842,-0.02135,0,-0.02239,-0.00998,-0.01013
12.05.94,0.010695,0.010183,0.005362,0,-0.01576,-0.01145,0.003662,0.005119
13.05.94,0.021164,0,0.017333,0.003636,-0.0032,0.011583,0.000398,0.000879
16.05.94,-0.01554,-0.00807,-0.00655,0.007246,-0.01499,-0.00382,-0.0011,0.000788
17.05.94,-0.00395,0.006098,0.005277,0.028777,0.013043,0.042146,0.008063,0.010979
18.05.94,0.02576,-0.00202,0.005249,0.045455,0.011803,0.022059,0.011023,0.009613
19.05.94,0.013522,0.008097,0.007833,-0.01003,0.020148,0,0.006051,0.00615
20.05.94,-0.00635,-0.00201,-0.01295,-0.02365,-0.00624,0.017986,-0.00193,-0.00342
23.05.94,0.034527,-0.00604,-0.01312,-0.00346,-0.00418,-0.03887,-0.00285,-0.00378
24.05.94,0.011125,-0.00607,0.010638,0.024306,0.033613,0.003676,0.003675,0.003553
25.05.94,0.026895,0.002037,0,0.00678,-0.00407,0,0.002553,0.003364
26.05.94,-0.00952,-0.00203,0.021053,-0.00337,-0.01225,-0.0293,0.002451,0.001578
27.05.94,0.007212,-0.00204,0.010309,0.027027,0.014463,0.011321,0.001083,0.000591
31.05.94,0.026253,-0.00204,0.015306,0.009868,0.01833,-0.01866,-0.00111,-0.00179
01.06.94,-0.01395,-0.00614,0.007538,0.035831,0.03375,0.007605,0.002468,0.002453
02.06.94,-0.01415,0.002058,-0.00249,-0.00943,-0.00169,-0.02264,0.001563,0.000044
03.06.94,0.011962,0.008214,-0.0125,0.012698,-0.02326,0.015444,0.00482,0.005419
06.06.94,0.030733,-0.00407,-0.01266,0.012539,-0.02083,0.003802,0.000029,-0.00272
07.06.94,-0.01606,0.00818,0,-0.01858,-0.00304,-0.00379,-0.00234,-0.00146
08.06.94,-0.0303,-0.00406,-0.01282,0,-0.02846,0.007605,-0.00423,-0.00251
09.06.94,0.004808,0.00611,0.005195,-0.00316,-0.01255,0.018868,0.000317,0.00175
10.06.94,0.005981,0.006073,-0.01292,0.012658,0.016684,-0.00741,0.002676,0.001769
13.06.94,0.005945,-0.04024,0.010471,0.021875,-0.00808,0,0.000596,0.000937
14.06.94,0.013002,-0.01258,-0.00518,-0.01223,0.029412,0.059701,0.005376,0.007123
15.06.94,0.012835,-0.03185,-0.01042,0,-0.0051,0.021127,-0.00287,-0.00381
16.06.94,-0.01267,0.032895,0.010526,0,-0.00718,-0.01724,0.001942,0.002866
17.06.94,-0.0105,-0.00212,-0.00521,-0.01238,-0.00826,-0.02456,-0.00647,-0.00753
20.06.94,0.009434,-0.00213,-0.00785,-0.01254,-0.01875,-0.02158,-0.00913,-0.00648
21.06.94,-0.01636,-0.01066,-0.02639,-0.01587,-0.01486,-0.01471,-0.00921,-0.00909
22.06.94,-0.02138,0.00431,-0.00813,0.009677,0.028017,-0.00373,0.003563,0.003877
23.06.94,-0.0267,-0.00215,0.010929,-0.00639,-0.02096,-0.01873,-0.00847,-0.00764
24.06.94,-0.01247,-0.01505,0,-0.01286,0,-0.01145,-0.01379,-0.01519
27.06.94,0.04798,-0.00218,0.024324,0.019544,0.023555,0,0.008519,0.010185
28.06.94,-0.01084,-0.00875,0.00496,-0.0032,0.008368,-0.01158,-0.00243,-0.00277
29.06.94,0.001218,-0.00221,0.007937,-0.00628,-0.01452,0.042969,0.003717,0.003497
30.06.94,0.004866,0.004425,-0.021,0.003257,-0.01474,-0.03371,-0.00466,-0.00751
01.07.94,-0.02663,0.006608,-0.00536,0.00974,0.008547,0.003876,0.004416,0.004344
05.07.94,-0.02239,-0.00438,0.013477,-0.01286,-0.02119,-0.02703,-0.00014,0.000381
06.07.94,-0.01654,-0.0022,0.005319,-0.00652,-0.01623,0.015873,-0.00027,-0.00054
07.07.94,0.042691,0.011013,0.002646,0.009836,0.018702,-0.00391,0.004909,0.005043
08.07.94,-0.01737,0.008715,0,-0.00649,0.021598,0.003922,0.001876,0.002609
11.07.94,-0.02273,0.010799,-0.00264,0.003268,0.016649,-0.01953,-0.00249,-0.00331
12.07.94,-0.00775,-0.00214,-0.00794,-0.00326,0.00026,-0.01195,0.001048,-0.00025
13.07.94,0.03125,-0.00428,0,0,0.027027,0.004032,0.003777,0.001741
14.07.94,-0.01515,-0.0043,0.016,0.022876,-0.00405,0.008032,0.009599,0.010429
15.07.94,-0.00256,0.00216,0.005249,-0.01278,-0.03252,-0.00398,0.001203,0.001654
18.07.94,0.03856,0.00431,0,0.003236,-0.01471,0.028,0.001981,0.002334
19.07.94,-0.00743,0.004292,0.020888,-0.00968,-0.02772,0,-0.00229,-0.00299
20.07.94,-0.03491,0,-0.00256,-0.01954,-0.00877,0.023346,-0.00504,-0.00498
21.07.94,-0.01292,-0.00214,-0.00513,0.006645,0.035122,0.015209,0.0016,0.002236
22.07.94,0.058901,-0.00857,0.023196,0,-0.01042,0.007491,0.000592,0.001105
25.07.94,0.012361,0.006479,0.005038,0.009901,-0.00108,-0.01859,0.001693,0.002516
26.07.94,-0.01587,0,-0.01504,0,-0.00752,-0.01136,-0.00148,-0.00196
27.07.94,-0.01737,0.004292,-0.00763,-0.01961,-0.00872,0.019157,-0.00234,-0.00174
28.07.94,0,0.008547,0.015385,0.003333,0.018702,-0.01128,0.002468,0.00369
29.07.94,0.040404,0.008475,0.017677,0.019934,0.023758,0.007605,0.009269,0.008828
01.08.94,0.036408,0.010504,-0.00248,0.009772,0.006329,0.030189,0.005235,0.006023
02.08.94,-0.01054,-0.01455,-0.00498,0.003226,-0.0021,0.015385,0.001336,-0.00098
03.08.94,0.010651,0,-0.0075,0,-0.01261,-0.01449,0.000378,0.001954
04.08.94,-0.01171,0.00211,-0.02267,-0.02251,-0.02553,-0.02206,-0.00476,-0.00663
05.08.94,-0.00474,-0.00421,0.010309,-0.00329,0.015284,0.003759,-0.00299,-0.00286
08.08.94,0.009524,0.012685,0.010204,0.0033,-0.00215,0.014981,0.002174,0.00175
09.08.94,0.009434,-0.00885,-0.01263,-0.00329,0.021552,-0.00738,0.000868,0.000066
10.08.94,0.011682,0.006397,-0.01279,0,0.008439,-0.00372,0.005341,0.005197
11.08.94,0.020785,-0.01483,-0.01295,0.0033,0.01046,-0.00373,-0.00272,-0.00309
12.08.94,0,0.036559,0.010499,0.009868,-0.00311,0.018727,0.005338,0.00669
15.08.94,-0.01471,-0.00622,0.012987,0,0.009346,0.011029,0.000008,-0.00156
16.08.94,0.008037,-0.00835,-0.00513,0.019544,0.013374,0.007273,0.005961,0.008195
17.08.94,0.018223,0.004211,-0.01289,-0.00639,0.035533,0.00361,0.001813,0.000344
18.08.94,-0.00671,-0.00419,-0.01567,-0.00643,-0.00613,-0.0036,-0.00332,-0.0043
19.08.94,-0.01126,0.002105,0.015915,0.003236,0.001233,0.00361,0.001369,0.001101
22.08.94,-0.00456,-0.0042,-0.00261,0.006452,0.004926,-0.01439,-0.00175,-0.00296
23.08.94,0.016018,-0.00422,0.020942,0.009615,0.007843,0.032847,0.005291,0.004759
24.08.94,0.004505,0.014831,0.010256,0.006349,-0.00097,0.021201,0.007265,0.009731
25.08.94,0.007848,-0.01253,0.007614,-0.00631,0.014606,0,-0.00054,-0.00203
26.08.94,0.012236,0.010571,0.02267,0.006349,0.013436,0.013841,0.010686,0.01222
29.08.94,0.003297,0,-0.00985,-0.00316,0.001894,0.003413,0.001949,0.001667
30.08.94,0.023001,-0.00209,-0.00498,-0.00633,0.013233,0.003401,0.003604,0.003118
31.08.94,-0.00428,-0.0021,-0.005,-0.01274,-0.01866,0.00339,-0.00053,-0.0012
01.09.94,-0.03441,0,0.01005,-0.00968,-0.02281,-0.00338,-0.00452,-0.0049
02.09.94,-0.00223,0,-0.00498,0,-0.00024,-0.00339,-0.00261,-0.00461
06.09.94,0,0.002101,-0.0125,-0.00326,0.015811,-0.0034,0.000314,0.001847
07.09.94,0.015625,0.006289,-0.0076,-0.00654,0.017241,0.003413,0.000009,-0.00184
08.09.94,0.018681,0,0.002551,0.003289,0.007533,-0.0068,0.004574,0.004565
09.09.94,-0.01834,-0.01042,0,-0.02295,-0.01682,-0.02055,-0.00863,-0.01048
12.09.94,-0.01319,-0.00842,0,-0.01678,-0.01901,-0.02098,-0.00411,-0.00421
13.09.94,0.025612,0.002123,0.007634,0.003413,0.011628,0.007143,0.003252,0.00281
14.09.94,0.001086,-0.00424,0.015152,0.003401,0.001916,0,0.002523,0.002738
15.09.94,0.010846,0.012766,0.022388,0.00339,0.024857,0.007092,0.011046,0.01282
16.09.94,-0.02361,0.012605,-0.0073,0,-0.00187,-0.01409,-0.00461,-0.00762
19.09.94,0,-0.01245,-0.0098,-0.02027,0.005607,-0.03214,-0.00081,-0.00072
20.09.94,-0.01539,-0.01471,-0.0198,0,-0.01859,-0.02583,-0.01378,-0.01591
21.09.94,0.022321,-0.0064,0,0.006897,-0.00947,-0.01515,-0.0053,-0.0041
22.09.94,-0.00437,-0.00644,-0.00758,-0.00343,-0.01338,0.011538,-0.00081,-0.00041
23.09.94,-0.01754,0,-0.00763,-0.00687,-0.01938,-0.02281,-0.003,-0.00347
26.09.94,-0.00781,0.00432,0.017641,-0.0173,-0.00988,0.011673,0.001808,0.002502
27.09.94,0.016873,-0.01075,-0.01015,0,-0.002,-0.01154,0.001822,0.002669
28.09.94,0.00885,0.008696,0,0.003521,-0.016,0.038911,0.00591,0.005973
29.09.94,-0.00877,-0.00216,0,-0.00351,0.002033,-0.02247,-0.00333,-0.00555
30.09.94,-0.00664,-0.00648,-0.01282,-0.00169,-0.00203,0.007663,0.002191,0.001038
03.10.94,-0.00445,0.004348,-0.01039,-0.01071,-0.02033,-0.00761,-0.00248,-0.0021
04.10.94,-0.01566,-0.01515,-0.01312,-0.01083,-0.03734,-0.03448,-0.0143,-0.01549
05.10.94,0.009091,0,0.007979,-0.00365,0.012931,-0.00397,-0.00384,-0.00235
06.10.94,-0.01802,0.004396,-0.00792,0,0.003191,0,-0.00188,-0.00256
07.10.94,-0.00229,0.026258,-0.00532,0.029304,0.008484,0.003984,0.005893,0.006057
10.10.94,0.006897,0,0.002674,0.021352,0.016824,0.019841,0.007445,0.008657
11.10.94,0.019406,0.006397,0.032,0,0.001034,0.023346,0.012329,0.014705
12.10.94,0.007839,-0.00636,0.036176,0.027875,-0.0124,-0.01521,0.000321,-0.00069
13.10.94,0.017778,0.017058,-0.00249,0,-0.01464,0.030888,0.003498,0.004984
14.10.94,-0.02293,0.006289,0.0075,0.013559,-0.00637,-0.01498,0.001639,0.0028
17.10.94,-0.01453,-0.00208,0,0.006689,-0.00534,-0.01141,-0.00049,-0.0003
18.10.94,0.027211,-0.00209,-0.00993,0,0.001074,0.015385,-0.002,-0.00277
19.10.94,0.01766,-0.00418,0.007519,-0.00665,0.030043,0.026515,0.004695,0.005602
20.10.94,0.034707,0.006303,-0.02488,-0.01672,0.011458,-0.02214,-0.00618,-0.00729
21.10.94,-0.00419,0,-0.03316,-0.0102,-0.00309,0,-0.00373,-0.0042
24.10.94,-0.00842,-0.00626,0.010554,-0.02749,-0.01653,-0.00755,-0.00743,-0.00873
25.10.94,0.0138,0.014706,-0.00261,0.014134,-0.00945,0.011407,-0.00044,0.001497
26.10.94,0.02199,0.014493,0.002618,0.010453,0.019046,0.018797,0.00266,0.002362
27.10.94,0.010246,0.014286,0.005222,0.02069,0.008333,-0.00369,0.006012,0.007004
28.10.94,0.008114,0.008048,0.025974,0.010135,0.028926,0.022222,0.014664,0.017001
31.10.94,0.014085,0.003992,-0.01013,0.016722,-0.00201,0.007246,-0.00154,-0.003
01.11.94,-0.00397,-0.01789,-0.00767,-0.02632,-0.01207,0.011511,-0.00755,-0.00832
02.11.94,0.003984,0.004049,-0.00516,-0.01351,0.01833,-0.01786,-0.00243,-0.00408
03.11.94,-0.00595,0.010081,0.005181,0.017123,-0.01,0,0.002398,0.003001
04.11.94,-0.01796,-0.01796,-0.01031,-0.0202,-0.02424,-0.03636,-0.00887,-0.01203
07.11.94,0.006098,0.006098,0.005208,-0.01031,-0.00414,0.026415,-0.00054,0.001687
08.11.94,0.028283,-0.00614,0.018135,0.003472,0.011435,0.003676,0.004831,0.005593
09.11.94,0.001965,-0.00823,-0.00763,-0.00692,0.007194,-0.01099,-0.0009,-0.00049
10.11.94,-0.00098,-0.01245,0,0.003484,-0.00204,-0.01111,-0.00251,-0.0023
11.11.94,-0.02257,-0.0021,0,-0.00347,-0.00818,-0.00749,-0.0039,-0.00431
14.11.94,0.036145,0.006316,0,0.013937,0.026804,0.003774,0.006494,0.007981
15.11.94,0.000969,0.002092,0,0.003436,-0.01104,0.015038,-0.00083,-0.00217
16.11.94,0.000968,0.012526,0.010256,-0.00343,-0.00711,-0.01111,0.000413,0.001269
17.11.94,-0.0058,0.004124,-0.01015,-0.01718,0.01636,-0.02247,-0.00441,-0.0044
18.11.94,-0.00195,-0.00411,0,-0.01049,0.029175,-0.01149,-0.00428,-0.00453
21.11.94,-0.00975,-0.00412,-0.02821,-0.00353,0.034213,-0.01163,-0.00722,-0.00689
22.11.94,-0.02362,0.00207,-0.01847,-0.02837,-0.02079,-0.02745,-0.01775,-0.01791
23.11.94,-0.00807,0,-0.00538,0.058394,0.005792,0.024194,-0.00117,-0.00033
25.11.94,0.012195,0.004132,0,-0.0069,-0.01919,0.011811,0.006514,0.005245
28.11.94,0.018072,0,0.021622,-0.01042,0.021526,0.003891,0.003353,0.004135
29.11.94,0.011834,-0.00412,-0.01323,0.031579,0.003831,0,0.002475,0.002224
30.11.94,-0.01949,-0.00207,-0.01341,-0.0102,-0.03626,0.015504,-0.00162,-0.00325
01.12.94,-0.00497,-0.01656,-0.00815,0.006873,-0.00792,-0.01145,-0.00976,-0.01051
02.12.94,0.010989,0.016842,0.032877,0.020478,0.003992,0.027027,0.007205,0.009757
05.12.94,0.000988,-0.01035,-0.00531,0.016722,0.019881,0.007519,0.000908,0.000066
06.12.94,0.000987,0.006276,-0.008,0.013158,0.005848,-0.00746,-0.00155,-0.00049
07.12.94,-0.00592,0.010395,0.018817,-0.01948,0.003876,-0.0188,-0.00524,-0.00415
08.12.94,-0.00794,0.002058,-0.02639,-0.01987,-0.03089,-0.02299,-0.01377,-0.01281
09.12.94,0.01,0.01232,0.01626,0,0,-0.01961,0.001515,0.003412
12.12.94,0,0.006085,0.010667,0.010135,-0.03785,0.012,0.003752,0.005593
13.12.94,-0.00594,-0.01613,0.010554,0.013378,0.00207,-0.00395,0.00236,0.001513
14.12.94,0.007968,0,0.018277,0.0033,-0.00207,0.007937,0.010248,0.010708
15.12.94,0.003953,-0.00615,0.005128,-0.01645,-0.02899,0.003937,0.003653,0.000835
16.12.94,-0.00197,0.018557,0.02551,-0.00669,0.014925,0,0.004654,0.007577
19.12.94,-0.01183,-0.00405,-0.00498,0.003367,-0.02836,0.027451,-0.00175,-0.00194
20.12.94,-0.04391,-0.00407,-0.005,-0.00336,0.059459,-0.01145,-0.00048,-0.00177
21.12.94,0.02714,0.004082,0.002513,-0.0101,0.022449,0.019305,0.006276,0.005491
22.12.94,-0.01423,0.002033,0.012531,-0.0034,0.007984,-0.04546,-0.00025,0.000152
23.12.94,0.004124,-0.00203,-0.00673,0,-0.00297,0.031746,0.002424,0.000326
27.12.94,-0.00205,0.004065,0.030151,-0.00683,0.006703,0.034615,0.004497,0.005741
28.12.94,0.004115,0,-0.00244,0.006873,-0.01356,-0.01487,-0.00364,-0.00348
29.12.94,0.01332,-0.00607,0.00978,-0.00341,0.03,-0.00377,0.002685,0.000673
30.12.94,-0.01112,-0.01018,-0.01211,-0.00507,-0.00777,-0.01894,-0.00082,-0.00412
03.01.95,-0.01534,-0.00206,0,0.010453,-0.00196,0.019305,-0.00239,-0.00035
04.01.95,0.007269,0.004124,0,0.017241,-0.00196,0.011364,0.003319,0.003485
05.01.95,-0.0165,0.002053,0.002451,0.010169,0.007859,0.003745,-0.00011,-0.0008
06.01.95,0.016771,0,-0.00489,0.003356,0.013645,0.029851,0.00181,0.000739
09.01.95,-0.00619,-0.0082,-0.00983,0.006689,0.015385,-0.00362,0.001053,0.000326
10.01.95,0.012448,0.004132,0.007444,-0.00997,0.00947,0.014545,0.002064,0.001844
11.01.95,0.006148,-0.00617,0.014778,0,-0.00563,-0.00717,-0.00045,-2.20E-05
12.01.95,-0.00204,0,-0.00243,-0.00336,0.013208,-0.00722,0.000179,-6.50E-05
13.01.95,0.02449,0.008282,0.012165,0.03367,0.014898,0.018182,0.008543,0.00938
16.01.95,0.021912,-0.00205,0.012019,0.013029,-0.00367,0.032143,0.007831,0.007318
17.01.95,0.007797,0.010288,-0.01188,-0.01286,-0.01289,-0.02076,0.002274,0.001427
18.01.95,0.00677,0.01222,0.004808,-0.01303,0.035448,0.010601,-0.00115,-0.00072
19.01.95,-0.02402,0,-0.02392,-0.0165,0.018919,-0.02448,-0.00535,-0.00588
20.01.95,-0.02953,0.01006,0,-0.01678,-0.02653,-0.01075,-0.00491,-0.00465
23.01.95,0.01927,0.015936,-0.01471,0.020478,0.022707,-0.00725,-0.00038,0.002238
24.01.95,-0.01269,-0.01961,0.002488,0.010033,0.015986,0.021898,0.001973,0.000086
25.01.95,-0.00428,0.004,0.007444,0.009934,-0.00874,0.017857,0.002194,0.003392
26.01.95,-0.03036,0.005976,0.004926,-0.00656,-0.00533,0.007018,0.000558,0.001883
27.01.95,0,-0.0099,-0.0098,0.023102,0.007986,0.010453,0.003729,0.00442
30.01.95,-0.01461,0,0.012376,-0.0129,-0.01409,0.010345,-0.00443,-0.004
31.01.95,0.006356,0,0.007335,0.019608,-0.00893,0.012287,0.003961,0.004077
01.02.95,-0.00421,-0.006,-0.00728,-0.00962,0.018018,0.00339,0.001844,-4.30E-05
02.02.95,-0.00211,-0.00604,0.002445,0.006472,0.022124,0.006757,0.00462,0.005081
03.02.95,0.019068,0.016194,0.017073,0.019293,0.018182,0.060403,0.012267,0.012395
06.02.95,0.012474,0.001992,-0.0024,0.003155,0.001701,-0.00317,0.006088,0.005202
07.02.95,0.002053,0.002012,0,-0.00629,-0.00849,-0.00635,-0.00043,-0.00069
08.02.95,0.012295,0.004016,0,0.009494,0.049658,0.003195,0.001454,0.00079
09.02.95,0.002024,-0.012,0.004808,-0.00627,0.011419,-0.00319,-0.00053,-0.00208
10.02.95,0.00202,0.002024,-0.00239,0.006309,-0.00161,-0.00639,0.002484,0.002645
13.02.95,0,0.010101,0.009592,0.003135,-0.00323,0,0.00033,0.000395
14.02.95,-0.00202,0.006,0,0.003125,0.017828,0,0.001091,0.001869
15.02.95,-0.01818,0.007952,0.019002,0.006231,0.015924,0.012862,0.004779,0.004124
16.02.95,0.002058,0.009862,0.009324,-0.01548,0.001567,-0.0127,-0.00045,0.001403
17.02.95,-0.00821,-0.00977,-0.00924,0.003145,-0.0133,-0.00643,-0.00509,-0.0067
21.02.95,-0.01035,0.009862,0.004662,0.003135,0.002379,0.006472,-0.00029,0.001556
22.02.95,0.029289,0.001953,0.023202,-0.00313,0.007911,-0.00322,0.004093,0.004868
23.02.95,0.002033,-0.00585,0.004535,0.003135,-0.01962,0.009677,0.004648,0.003793
24.02.95,-0.00609,-0.00588,-0.01129,-0.00313,0.005604,0.015974,0.001725,0.002773
27.02.95,0.008163,0.003945,-0.02055,-0.0094,-0.00239,-0.01572,-0.00778,-0.00911
28.02.95,0.020243,0.003929,0.020979,0.015823,0.018356,-0.00639,0.00812,0.0074
01.03.95,0.003968,-0.00489,-0.00393,-0.00312,-0.01254,-0.01608,-0.00297,-0.00357
02.03.95,0.007905,-0.00295,-0.01848,-0.00625,0.002976,-0.00654,-0.00083,-0.00107
03.03.95,-0.00196,-0.00197,-0.00235,-0.00315,0.036597,-0.00987,0.001328,0.000598
06.03.95,0.010806,0.011858,-0.00472,-0.01262,0.00458,-0.00997,-0.00091,0.000433
07.03.95,0.016035,0,-0.00237,-0.02556,-0.0228,-0.01342,-0.00695,-0.00723
08.03.95,0.048302,0.011719,0.011876,-0.00984,-0.00778,0.010204,0.002121,0.002116
09.03.95,-0.00912,-0.00386,0,-0.00331,0.005486,-0.00673,0.000728,0.000041
10.03.95,0.010129,0.007752,0.028169,0.036545,0.003897,0.023729,0.01104,0.013267
13.03.95,0.006381,-0.00192,-0.00228,-0.00321,0.01087,0.013245,0.000956,0.00098
14.03.95,0.039855,-0.00193,0.006865,0.003215,0.012289,0.013072,0.005557,0.005795
15.03.95,-0.01742,-0.00386,-0.02273,0.009615,-0.00607,-0.00968,-0.0012,-0.00205
16.03.95,-0.00532,0.011628,0.02093,0,-0.00534,0.022801,0.005714,0.007177
17.03.95,-0.00267,0,-0.01139,0,-0.00672,-0.01274,-0.00041,0.000222
20.03.95,0.016979,-0.00192,-0.0023,0,0.030713,0,0.001326,0.001251
21.03.95,-0.00967,-0.0096,0.004619,-0.0127,-0.0015,-0.01936,-0.00214,-0.00216
22.03.95,0.007098,0.017442,0.004598,-0.00965,0.013514,0.016447,0.000743,0.001212
23.03.95,0.025551,-0.00191,-0.00229,0.006494,0.011852,-0.00971,0.001078,0.000565
24.03.95,0.015464,0.005725,0.009174,-0.00323,0.008785,0.019608,0.009267,0.010122
27.03.95,-0.01184,0.00759,-0.00682,-0.00324,0.015965,0.00641,0.004958,0.004451
28.03.95,0.008562,-0.00565,0.004577,0.003247,0.011429,-0.00955,0.00158,0.001391
29.03.95,-0.01868,0.005682,0.002278,-0.00324,-0.01624,-0.00643,-0.00138,-0.00155
30.03.95,-0.00173,-0.00377,-0.00455,0,-0.01938,0,-0.00027,-0.00179
31.03.95,-0.01387,0.007561,-0.0137,-0.00805,-0.00586,0,-0.00245,-0.00301
03.04.95,-0.01582,-0.00563,0.011574,0.009934,0.04271,-0.01295,0.001329,0.002277
