;Holding Period Returns;;;;;;;;;;
DATE;MSFT;XOM;GE;JPM;INTC;C;VWRETD;SPRTRN;;;
17.01.91;0,021277;0,022613;0,061785;0;-0,002967;0,04918;0,033071;0,037322;;;
18.01.91;0,014881;0,014742;-0,002155;0,011364;0,041667;0,020833;0,009022;0,012989;;;
21.01.91;0,049853;-0,007264;-0,008639;0,05618;0,028571;0,015306;-0,000753;-0,003522;;;
22.01.91;-0,006983;-0,007317;-0,013072;0,06383;-0,027778;-0,005025;-0,0059;-0,008307;;;
23.01.91;0,001406;0,022113;0,011038;0,01;0,002857;-0,005051;0,005906;0,005787;;;
24.01.91;0,016854;0;0,021834;-0,009901;-0,002849;0,015228;0,014341;0,01384;;;
25.01.91;-0,01105;0,012019;0,023504;0,06;0,005714;-0,01;0,004249;0,003853;;;
28.01.91;0,030726;-0,002375;0,012526;0;0;-0,030303;0,001523;-0,000119;;;
29.01.91;0,00271;-0,009524;0;0,009434;0,011364;0,045833;0,001067;-0,000565;;;
30.01.91;0,040541;-0,004808;0,02268;-0,028037;0,005618;0,03;0,014962;0,015096;;;
31.01.91;0,019481;-0,002415;0,032258;0,009615;0,022346;0,024272;0,009568;0,008859;;;
01.02.91;0,016561;-0,021792;0;0,038095;0,027322;0,023697;0,000271;-0,002559;;;
04.02.91;-0,006266;0,014851;0,017578;0,137615;0;0,018519;0,015715;0,01542;;;
05.02.91;0,021438;0,000878;0,019194;-0,008065;0,021277;0,022727;0,010277;0,008383;;;
06.02.91;0,044444;0,044444;0,003766;0;0,041667;0,022222;0,017859;0,019387;;;
07.02.91;-0,026005;0,016548;-0,026266;0,00813;-0,015;-0,017391;-0,003433;-0,004329;;;
08.02.91;0,009709;-0,011628;0,00578;0,024194;-0,017766;0;0,006692;0,007938;;;
11.02.91;0,002404;0,025882;0,022989;0,094488;0,023256;0,035398;0,023407;0,025685;;;
12.02.91;-0,009592;-0,020642;0;-0,014388;-0,027778;0,012821;-0,005439;-0,008356;;;
13.02.91;0,021792;0,025761;0,016854;0,036496;-0,002597;0,008439;0,008805;0,009631;;;
14.02.91;-0,045024;-0,018265;-0,007366;-0,042254;-0,015625;0,008368;-0,011131;-0,013007;;;
15.02.91;0,024814;-0,006977;0,033395;0,022059;0,031746;0,016598;0,011688;0,013289;;;
19.02.91;-0,007264;0,002342;0;-0,021583;0,025641;0,016327;0,001522;0,000894;;;
20.02.91;0,002439;0,002336;-0,017953;-0,044118;-0,005;0;-0,010218;-0,011505;;;
21.02.91;-0,026764;0,004662;-0,003656;-0,015385;-0,005025;-0,008032;-0,000247;-0,000466;;;
22.02.91;0,0225;-0,00232;0,016514;0,03125;0,005051;0,004049;0,002227;0,001863;;;
25.02.91;0,007335;0,002326;0,01083;0;0,005025;0;0,00439;0,004403;;;
26.02.91;-0,007282;-0,00232;-0,021429;0;-0,01;-0,016129;-0,01048;-0,012117;;;
27.02.91;0,02934;0,037209;0,012774;0,007576;-0,005051;0,020492;0,011476;0,013588;;;
28.02.91;-0,014252;-0,011211;-0,012468;-0,007519;-0,030457;-0,012048;0,000805;-0,001822;;;
01.03.91;0,019277;0,011338;0,012868;0,045455;0;0,01626;0,008371;0,009263;;;
04.03.91;0,01182;-0,020179;-0,009074;-0,007246;0,005236;0,032;0,000792;-0,003077;;;
05.03.91;0,042056;0,004577;0,010989;0,036496;0,070313;0,034884;0,01872;0,020009;;;
06.03.91;-0,038117;0;-0,007246;0,014085;0,002433;-0,026217;-0,000997;-0,00146;;;
07.03.91;-0,030303;0,006834;-0,005474;0;0,004854;-0,015385;0,000183;-0,000691;;;
08.03.91;-0,014423;0,002262;-0,020183;-0,013889;-0,004831;-0,007813;-0,001836;-0,002554;;;
11.03.91;-0,031707;0,002257;0,024345;0,021127;-0,11165;-0,015748;-0,005632;-0,005307;;;
12.03.91;-0,035264;0,013514;-0,007313;-0,034965;-0,010929;-0,008;-0,008147;-0,007856;;;
13.03.91;0,049608;0,017778;0,022099;0,014493;0,052486;0;0,010826;0,012269;;;
14.03.91;-0,024876;-0,004367;-0,012613;-0,007143;-0,002625;-0,016129;-0,001447;-0,002857;;;
15.03.91;-0,014031;0,002193;0,001825;-0,007194;-0,005263;0;-0,002086;0,000241;;;
18.03.91;0,027167;-0,013129;0,001821;0,007246;-0,005291;0;-0,002448;-0,003962;;;
19.03.91;-0,002519;0;-0,018182;-0,007194;-0,037234;-0,032787;-0,012277;-0,014834;;;
20.03.91;0;0,013304;-0,011111;-0,036232;0,019337;-0,004237;0,003677;0,003628;;;
21.03.91;-0,042929;0,002188;-0,007491;-0,037594;-0,03523;-0,004255;-0,002437;-0,003642;;;
22.03.91;-0,010554;0,010917;0;-0,039063;-0,016854;-0,004274;0,001576;0,002455;;;
25.03.91;0,048;0,021598;0,009434;0,04065;0,008571;0,021459;0,006501;0,006395;;;
26.03.91;0,069975;0,006342;0,048598;0,0625;0,065156;0,02521;0,016059;0,017495;;;
27.03.91;0,02497;-0,018908;-0,008913;0,007353;0,010638;0,004098;0,000049;-0,002525;;;
28.03.91;-0,015081;0,002141;0,001799;0,014599;-0,015789;-0,004082;-0,000331;-0,000346;;;
01.04.91;0,005889;-0,017094;0,001795;-0,05036;0,016043;-0,02459;-0,007888;-0,010447;;;
02.04.91;0,051522;0,023913;0,03405;0,068182;0,021053;0,042017;0,019316;0,022085;;;
03.04.91;0,013363;-0,016985;-0,010399;0,056738;0,010309;0,012097;0,001303;-0,001476;;;
04.04.91;0;-0,006479;0,007005;0,026846;0,005102;0,015936;0,00319;0,00219;;;
05.04.91;-0,032967;-0,002174;-0,013913;0;-0,020305;-0,007843;-0,008957;-0,011612;;;
08.04.91;0,0125;0,004357;0,010582;0,006536;0,005181;0;0,005881;0,008792;;;
09.04.91;-0,010101;-0,010846;-0,005236;-0,038961;-0,03866;-0,027668;-0,010069;-0,013469;;;
10.04.91;-0,024943;0,002193;0,015789;-0,013514;0,018767;0,00813;-0,001836;-0,001098;;;
11.04.91;0,032558;0,019694;0,005181;0,034247;0,094737;0,024194;0,011524;0,012006;;;
12.04.91;-0,033784;0,025751;0,003436;-0,006623;0,043269;-0,015748;0,006035;0,007335;;;
15.04.91;0,060606;-0,004184;0,010274;0,046667;-0,002304;0,036;0,001969;0,002077;;;
16.04.91;-0,013187;0,010504;0,015254;0,038217;0,006928;0,023166;0,014234;0,016868;;;
17.04.91;-0,006682;0;0,005008;0,079755;0,004587;-0,022642;0,007752;0,007301;;;
18.04.91;-0,013453;-0,004158;-0,003322;-0,022727;-0,022831;-0,019305;-0,004857;-0,005097;;;
19.04.91;-0,025;0,004175;-0,008333;-0,017442;-0,011682;-0,043307;-0,009834;-0,010966;;;
22.04.91;-0,047786;0;-0,013445;-0,035503;0,007092;-0,032922;-0,009337;-0,008459;;;
23.04.91;-0,004896;0,012474;-0,006814;0,03681;0,007042;0,012766;0,001777;0,002126;;;
24.04.91;0,01353;0;-0,005146;-0,005917;0,025641;0,033613;0,002895;0,002619;;;
25.04.91;-0,021845;-0,028747;-0,013793;0;-0,036364;-0,01626;-0,007304;-0,00917;;;
26.04.91;0;0,006342;0,003497;-0,011905;-0,016509;-0,004132;-0,001376;-0,000606;;;
29.04.91;-0,029777;-0,006303;-0,02439;0,006024;-0,033573;-0,016598;-0,012575;-0,014142;;;
30.04.91;0,012788;0,006342;0,010714;-0,017964;-0,022333;-0,005063;0,002211;0,004523;;;
01.05.91;0,017677;0,014706;0,024735;-0,006098;-0,015228;0,025532;0,011984;0,013161;;;
02.05.91;-0,002481;-0,012422;0;-0,01227;-0,005155;0,004149;0,001921;0,000605;;;
03.05.91;0,007463;-0,006289;0,001724;-0,012422;0,005181;-0,004132;0,000813;0,000736;;;
06.05.91;0,014815;-0,006329;0,003442;-0,018868;0,020619;0;-0,00158;-0,001891;;;
07.05.91;-0,014599;-0,009851;0,003431;0,00641;0,015152;-0,024896;-0,005013;-0,007262;;;
08.05.91;0,017284;0,010846;-0,003419;0,006369;0,024876;-0,004255;0,002349;0,003154;;;
09.05.91;0,026699;0,023605;0,010292;0,012658;0,058252;0,008547;0,011485;0,012523;;;
10.05.91;-0,028369;-0,02935;-0,032258;-0,03125;-0,027523;-0,021186;-0,015676;-0,019596;;;
13.05.91;0,00365;-0,006479;0,003509;0,006452;-0,004717;0;0,001863;0,002715;;;
14.05.91;-0,018182;-0,021739;-0,008741;-0,044872;0,009479;-0,008658;-0,01186;-0,013643;;;
15.05.91;-0,032099;0,002222;0;-0,006711;-0,075117;-0,017467;-0,009835;-0,008207;;;
16.05.91;0,014031;0,022173;0,003527;0,013514;-0,015228;0,013333;0,009216;0,009822;;;
17.05.91;-0,001258;0,006508;0,005272;-0,006667;0;-0,008772;-0,000186;0,000537;;;
20.05.91;-0,001259;0,00431;0,01049;0,006711;0;0,022124;-0,00007;-0,000295;;;
21.05.91;0,029004;0,012876;0,00519;0,006667;-0,030928;0,008658;0,007452;0,008246;;;
22.05.91;0,046569;0;-0,017212;0,02649;0,031915;0,017167;0,002429;0,002238;;;
23.05.91;0,025761;-0,004237;0,012259;0,032258;0,041237;-0,012658;-0,001321;-0,003243;;;
24.05.91;0,004566;-0,002128;0,010381;0,03125;0,009901;-0,004274;0,006378;0,006721;;;
28.05.91;0,006818;0;0,015411;0,018182;0,044118;0,008584;0,010609;0,011788;;;
29.05.91;-0,004515;0,002132;0,006745;-0,011905;-0,018779;0,021277;0,002654;0,002225;;;
30.05.91;0;-0,004255;0,025126;0,012048;0,019139;0,05;0,010107;0,010894;;;
31.05.91;-0,004535;-0,004274;0,016471;0,017857;0,046948;0,003968;0,007129;0,007417;;;
03.06.91;0,020501;0,01073;0,003236;-0,017544;0,049327;0,007905;-0,002478;-0,00454;;;
04.06.91;0,008929;-0,006369;-0,008065;0,047619;-0,012821;-0,007843;-0,000321;-0,000825;;;
05.06.91;-0,00885;-0,010684;-0,01626;0,045455;-0,069264;-0,031621;-0,005232;-0,006834;;;
06.06.91;-0,007813;0,006479;-0,004959;0,01087;-0,004651;0;-0,003389;-0,003791;;;
07.06.91;-0,007874;-0,012876;-0,01495;0,043011;-0,023364;0,008163;-0,009042;-0,010948;;;
10.06.91;0,002268;0,008696;0,005059;-0,041237;-0,033493;-0,008097;-0,002185;-0,002267;;;
11.06.91;0,001131;0,008621;0,010067;0,043478;0,014851;-0,008163;0,004423;0,006551;;;
12.06.91;0,00452;-0,014957;-0,013289;-0,03125;-0,036585;-0,041152;-0,010463;-0,011547;;;
13.06.91;-0,001125;0,004338;0,008418;0,005376;-0,012658;0,021459;0,002135;0,002602;;;
14.06.91;0,022523;0,006479;0,010017;-0,005348;-0,010256;0;0,010403;0,01234;;;
17.06.91;0;-0,012876;-0,013223;-0,026882;0,025907;-0,012605;-0,003776;-0,00565;;;
18.06.91;-0,017621;-0,008696;0;-0,016575;-0,020202;-0,017021;-0,003599;-0,004051;;;
19.06.91;-0,07287;0;-0,0067;0;-0,020619;-0,004329;-0,00926;-0,009245;;;
20.06.91;-0,025393;0,019737;0;-0,011236;-0,007895;-0,004348;0,000214;0,00088;;;
21.06.91;0,014888;0,006452;0,011804;0,005682;-0,002653;0,004367;0,004219;0,006206;;;
24.06.91;-0,040342;-0,00641;-0,016667;-0,011299;-0,069149;-0,047826;-0,01658;-0,018028;;;
25.06.91;0,006369;0,006452;-0,001695;-0,034286;0,005714;0,009132;-0,001745;-0,000782;;;
26.06.91;0,020253;0,012821;-0,001698;0,053254;0,045455;-0,00905;0,001374;0,002536;;;
27.06.91;0,012407;-0,004219;0,015306;-0,011236;-0,008152;0,004566;0,006774;0,007562;;;
28.06.91;0,001838;-0,014831;-0,008375;-0,028409;0,019178;0,009091;-0,0061;-0,008654;;;
01.07.91;0,047706;0,030108;0,011824;0,005848;-0,021505;0,027027;0,01577;0,018213;;;
02.07.91;-0,045534;-0,018789;0,001669;-0,011628;-0,057692;-0,035088;-0,001008;-0,001191;;;
03.07.91;-0,06055;-0,023404;-0,013333;-0,029412;0;-0,004545;-0,009233;-0,010968;;;
05.07.91;-0,035156;0,002179;-0,003378;0,012121;0;0,013699;0,001917;0,002009;;;
08.07.91;0,08502;0,017391;0,015254;0,035928;0,029155;0,004505;0,008085;0,010319;;;
09.07.91;0,01306;-0,014957;-0,001669;0,063584;0,025496;0,013453;-0,000855;-0,004842;;;
10.07.91;-0,038674;-0,004338;-0,006689;-0,005435;0,033149;0,057522;0,000403;-0,000984;;;
11.07.91;0,015326;0,008715;0,010101;0;-0,026738;0;0,00293;0,003274;;;
12.07.91;0,026415;0,015119;0,003333;0,038251;0,021978;-0,029289;0,007604;0,008701;;;
15.07.91;0,027574;0,006383;0,001661;0,121053;0,005376;0,021552;0,006159;0,005628;;;
16.07.91;-0,033989;-0,002114;-0,0199;-0,032864;-0,02139;0,042194;-0,001751;-0,002223;;;
17.07.91;0,003704;0,014831;-0,028765;-0,024272;-0,032787;0,012146;-0,000132;-0,000944;;;
18.07.91;-0,01107;0;0,019164;0,024876;0,033898;0,008;0,009039;0,010992;;;
19.07.91;0,011194;-0,004175;0,006838;0;0,032787;-0,031746;-0,00193;-0,002984;;;
22.07.91;-0,00369;-0,002096;-0,005093;0;-0,026455;0,012295;-0,003426;-0,003488;;;
23.07.91;-0,014815;-0,016807;-0,013652;-0,019417;-0,032609;0,008097;-0,008418;-0,009037;;;
24.07.91;-0,015038;0,00641;-0,012111;0,00495;0,005618;-0,036145;-0,00271;-0,002056;;;
25.07.91;0,007634;0,004246;0,015762;0,009852;0,022346;0,029167;0,005391;0,006127;;;
26.07.91;0,075758;-0,006342;0,003448;0;-0,010929;-0,016194;0,000878;-0,000079;;;
29.07.91;-0,010563;0,008511;0;0;0,005525;0,004115;0,004777;0,005828;;;
30.07.91;0,035587;0,004219;0,005155;0,004878;0,008242;0,012295;0,008724;0,009239;;;
31.07.91;0,010309;-0,002101;0,001709;-0,004854;0,024523;0,028455;0,003966;0,002896;;;
01.08.91;-0,003401;0;-0,003413;-0,004878;0,055851;-0,019763;-0,000973;-0,001779;;;
02.08.91;0;-0,010526;-0,003425;0;-0,007557;0,012097;0,00081;0,000155;;;
05.08.91;-0,013652;-0,006383;-0,010309;-0,004902;-0,010152;0,003984;-0,004847;-0,005475;;;
06.08.91;0,031142;0,023555;0,010417;0,019704;0,041026;0,031746;0,011971;0,014439;;;
07.08.91;0,020134;-0,003431;0,013746;0,009662;-0,009852;0,015385;0,001146;-0,000154;;;
08.08.91;0,039474;-0,012739;0,001695;0,038278;-0,029851;0,026515;-0,001488;-0,003175;;;
09.08.91;0,022152;-0,010753;-0,003384;-0,009217;-0,012821;-0,01476;-0,003926;-0,005651;;;
12.08.91;0,027864;0,002174;-0,003396;0,013953;0,018182;-0,014981;0,001982;0,002325;;;
13.08.91;-0,006024;0,004338;-0,001704;0,036697;0,015306;0,011407;0,004441;0,004123;;;
14.08.91;0;-0,010799;-0,003413;0,026549;0,01005;0,018797;0,002254;0,000719;;;
15.08.91;-0,012121;0,004367;-0,005137;-0,034483;-0,017413;-0,01107;-0,001344;-0,001462;;;
16.08.91;0,003067;0;-0,008606;-0,017857;-0,032911;-0,018657;-0,007974;-0,009632;;;
19.08.91;-0,018349;0,002174;-0,022569;-0,040909;-0,013089;-0,04943;-0,023035;-0,023627;;;
20.08.91;0,003115;-0,002169;0,001776;0,014218;0,013263;0,032;0,007132;0,007863;;;
21.08.91;0,043478;0,013043;0,033688;0,028037;0,057592;0,054264;0,027107;0,029413;;;
22.08.91;0;0,004292;0,001715;-0,022727;-0,009901;0;0,002228;0,001895;;;
23.08.91;0,014881;0,008547;0,023973;0;0,005;-0,003676;0,006185;0,007257;;;
26.08.91;0;-0,008475;-0,001672;-0,009302;0,004975;0;-0,000293;-0,000812;;;
27.08.91;-0,005865;0,002137;-0,0067;-0,014085;0,039604;0,01476;-0,000905;-0,002006;;;
28.08.91;0,010324;0,014925;0,010118;-0,004762;-0,014286;0,007273;0,008424;0,009108;;;
29.08.91;0,00146;-0,010504;-0,001669;0,014354;-0,009662;-0,025271;0,000026;-0,000429;;;
30.08.91;-0,005831;-0,010616;0,001672;0;-0,034146;-0,003704;-0,001436;-0,002623;;;
03.09.91;-0,024927;-0,004292;-0,010017;0;-0,020202;-0,011152;-0,007347;-0,008295;;;
04.09.91;-0,006015;-0,002155;-0,006745;0;-0,005155;-0,007519;-0,005381;-0,005559;;;
05.09.91;-0,025719;0,015119;-0,018676;0;-0,015544;-0,011364;-0,002511;-0,002128;;;
06.09.91;0,003106;0,004255;-0,019031;0;0;-0,015326;0,000119;-0,000103;;;
09.09.91;0;-0,002119;-0,005291;0,009434;-0,010526;0,015564;-0,000995;-0,001362;;;
10.09.91;-0,009288;-0,004246;-0,003546;-0,009434;0,015957;-0,007663;-0,010081;-0,01032;;;
11.09.91;0,025;0,004264;0,001779;-0,014286;0,020942;-0,027027;0,001804;0,001378;;;
12.09.91;0,044207;0;-0,010657;0,004831;0,020513;0,051587;0,006595;0,005843;;;
13.09.91;-0,030657;-0,008493;-0,025135;-0,024038;-0,135678;-0,003774;-0,008551;-0,009681;;;
16.09.91;0;0,021413;0,027624;-0,024631;-0,034884;0,022727;0,004196;0,005709;;;
17.09.91;0,018072;-0,004193;-0,008961;0,025253;-0,012048;-0,022222;-0,000363;-0,000726;;;
18.09.91;0,002959;-0,002105;0,001808;-0,004926;0,018293;0,030303;0,003528;0,003735;;;
19.09.91;0,017699;0,00211;0,00361;0;-0,008982;-0,022059;0,003244;0,001602;;;
20.09.91;0,002899;-0,006316;0,007338;0,00495;0,021148;0,007519;0,002259;0,000929;;;
23.09.91;-0,018786;-0,006356;-0,007194;0;-0,029586;-0,011194;-0,004284;-0,005156;;;
24.09.91;0,036819;0,014925;0,012681;-0,014778;0,018293;0,003774;0,004593;0,004638;;;
25.09.91;-0,002841;-0,002101;-0,014311;0,005;0,002994;0,030075;-0,001436;-0,002141;;;
26.09.91;0,017094;-0,010526;0,001815;0,014925;0,014925;0,007299;-0,000193;-0,001008;;;
27.09.91;-0,011204;0;-0,001812;-0,004902;-0,005882;0,032609;-0,001545;-0,001527;;;
30.09.91;0,008499;0,012766;0,00726;0;0;-0,003509;0,005513;0,005079;;;
01.10.91;-0,001404;0,012605;0,007207;-0,034483;-0,026627;0;0,002719;0,003455;;;
02.10.91;-0,021097;0;0,008945;0,005102;-0,027356;0,010563;-0,002353;-0,002415;;;
03.10.91;0,005747;-0,012448;-0,019504;-0,025381;-0,0125;-0,02439;-0,008871;-0,009762;;;
04.10.91;0,007143;-0,006303;-0,01085;-0,010417;0,012658;-0,035714;-0,005722;-0,008401;;;
07.10.91;0,004255;0,002114;-0,016453;-0,010526;0;0,040741;-0,005613;-0,004564;;;
08.10.91;0,008475;0,014768;-0,003717;0,005319;-0,034375;-0,032028;0,002625;0,003083;;;
09.10.91;0,002801;-0,012474;-0,024254;-0,026455;-0,003236;-0,022059;-0,008433;-0,010166;;;
10.10.91;0,002793;0,014737;0,028681;0,021739;0,090909;0,030075;0,007057;0,009952;;;
11.10.91;-0,001393;-0,002075;-0,011152;0,021277;-0,002976;0,007299;0,003053;0,002365;;;
14.10.91;0,029289;0,012474;0,016917;0,015625;0,020896;0,01087;0,011939;0,01316;;;
15.10.91;-0,009485;0;0,03512;0,071795;0,035088;0,003584;0,011918;0,011747;;;
16.10.91;-0,00684;-0,00616;0,017857;-0,009569;0,025424;0,010714;0,006821;0,004578;;;
17.10.91;-0,016529;0,008264;0,003509;-0,038647;-0,038567;0,007067;-0,002357;-0,00224;;;
18.10.91;0,008403;0,008197;-0,001748;0,01005;0,008596;-0,007018;0,001822;0,00148;;;
21.10.91;0,011111;-0,004065;-0,005254;-0,004975;-0,022727;-0,031802;-0,005528;-0,006318;;;
22.10.91;0,004121;-0,002041;0,001761;0,005;0,002907;0,007299;-0,003841;-0,005615;;;
23.10.91;-0,012312;-0,00409;0,012302;-0,024876;-0,008696;-0,01087;-0,00046;0,000284;;;
24.10.91;0;-0,00616;-0,012153;-0,02551;-0,005848;0,010989;-0,007671;-0,007398;;;
25.10.91;-0,00831;0,002066;-0,02812;0,005236;0;-0,01087;-0,002846;-0,002259;;;
28.10.91;0,00838;0,018557;0,016275;0,020833;0,005882;0,040293;0,011443;0,013847;;;
29.10.91;0,00554;-0,002024;0,008897;0,010204;0,023392;0,007042;0,005904;0,005032;;;
30.10.91;0,041322;-0,008114;-0,010582;0,005051;0;0,010526;0,005332;0,003781;;;
31.10.91;-0,006614;-0,002045;-0,016043;-0,005025;-0,071429;0,010417;0,001288;-0,001272;;;
01.11.91;-0,013316;-0,008197;-0,009058;0;0,030769;-0,006873;-0,002707;-0,002905;;;
04.11.91;-0,017544;0,018595;0,001828;-0,020202;-0,020896;0;-0,002985;-0,002658;;;
05.11.91;0,03022;-0,003327;-0,007299;0,015464;0,02439;0,00692;-0,002223;-0,004023;;;
06.11.91;0,016;0,006173;0,007353;0,015228;-0,005952;-0,003436;0,002808;0,003241;;;
07.11.91;-0,005249;-0,00818;0;0,015;0,02994;0,013793;0,009024;0,009616;;;
08.11.91;0,005277;-0,008247;0,00365;-0,014778;0,005814;0,003401;0,000282;-0,002108;;;
11.11.91;0,023622;0,002079;-0,003636;-0,02;-0,00578;-0,00339;0,001574;0,000585;;;
12.11.91;0,024359;0;0,009124;0,020408;0,005814;0,006803;0,008721;0,009208;;;
13.11.91;0,011264;0;0,007233;-0,005;0;-0,016892;0,001391;0,001689;;;
14.11.91;-0,017327;-0,008299;0,010772;0;0;-0,037801;-0,000989;-0,000654;;;
15.11.91;-0,042821;-0,041841;-0,042629;-0,040201;-0,052023;-0,010714;-0,034075;-0,036586;;;
18.11.91;0,023684;0,017467;0,018553;-0,010471;0,018293;0,036101;0,005155;0,006848;;;
19.11.91;-0,010283;0,012876;-0,007286;-0,037037;0;-0,034843;-0,015422;-0,015107;;;
20.11.91;0,002597;-0,010593;-0,016514;0,010989;-0,011976;0,00361;-0,00122;-0,002346;;;
21.11.91;0,007772;0,006424;-0,003731;-0,016304;0;0,017986;0,004232;0,004042;;;
22.11.91;-0,012853;-0,017021;-0,005618;-0,01105;-0,006061;-0,021201;-0,009168;-0,010314;;;
25.11.91;-0,003906;0,006494;-0,009416;-0,005587;-0,018293;-0,025271;-0,003023;-0,002127;;;
26.11.91;-0,011765;0,002151;0;-0,005618;0,018634;0,007407;0,004768;0,00698;;;
27.11.91;0,007937;0,002146;-0,003802;-0,022599;0,003049;-0,029412;-0,001967;-0,003731;;;
29.11.91;0,020997;0,004283;-0,01145;-0,023121;-0,00304;-0,011364;-0,001411;-0,003532;;;
02.12.91;0,041131;0,012793;0,015444;0,035503;0,021341;0,011494;0,013481;0,01647;;;
03.12.91;0,001235;-0,014737;-0,008745;-0,011429;-0,008955;0,007576;0,000812;-0,001154;;;
04.12.91;0,006165;-0,010684;-0,017408;-0,017341;-0,003012;-0,011278;-0,001296;-0,002336;;;
05.12.91;-0,002451;-0,012959;-0,017717;-0,047059;-0,003021;-0,011407;-0,005043;-0,007051;;;
06.12.91;0,02457;0;0,024048;-0,006173;0,012121;0,007692;0,003775;0,004531;;;
09.12.91;-0,021583;-0,017505;0,015656;-0,012422;0,011976;0;-0,002039;-0,002216;;;
10.12.91;-0,002451;0,004454;0,001927;-0,025478;0,017751;-0,007634;-0,001232;-0,000952;;;
11.12.91;-0,009828;0,006652;0,011538;-0,019608;-0,008721;0,003846;-0,002;-0,000529;;;
12.12.91;0,012407;0,015419;0,013308;0,06;0,020528;0;0,008725;0,010193;;;
13.12.91;0;0,006508;0,018762;0,025157;0,017241;0,011494;0,00707;0,007653;;;
16.12.91;0,001225;-0,002155;-0,001842;0;0,016949;0,015152;0,00153;-0,000026;;;
17.12.91;-0,002448;0,00216;0,009225;-0,042945;-0,011111;0;-0,004854;-0,004474;;;
18.12.91;0,009816;0,00431;-0,001828;-0,00641;0,008427;-0,003731;0,001107;0,001933;;;
19.12.91;-0,001215;0,008584;-0,001832;0,006452;-0,052925;-0,003745;-0,003844;-0,002503;;;
20.12.91;0,004866;0,006383;0,023853;0,038462;0;0,018797;0,009691;0,011816;;;
23.12.91;0,033898;-0,010571;0,032258;0,039479;0,035294;0,062731;0,022198;0,025269;;;
24.12.91;-0,004684;-0,017094;0,026042;0,017857;0,028409;0,020833;0,00817;0,006325;;;
26.12.91;0,015294;-0,002174;0,01692;0,02924;0,049724;0,034014;0,013937;0,013798;;;
27.12.91;0,023175;0,015251;-0,014975;0,028409;0;0,036184;0,006088;0,004002;;;
30.12.91;0,003398;0,004292;0,038851;0,033149;0,026316;-0,003175;0,020303;0,021355;;;
31.12.91;0,004515;0,040598;-0,004878;-0,090909;0,005128;0,003185;0,006061;0,004697;;;
02.01.92;0,024719;-0,014374;0,001634;0,1;0,02551;0;-0,000583;0,000408;;;
03.01.92;-0,008772;0,002083;-0,004894;0,02139;-0,004975;0;0,005578;0,004985;;;
06.01.92;0,030973;-0,008316;-0,004918;0,036649;-0,015;-0,003175;0,000024;-0,003291;;;
07.01.92;0,030043;-0,006289;-0,004942;0,015152;0,045685;-0,006369;0,000521;-0,00134;;;
08.01.92;0,035417;-0,012658;-0,001656;0,044776;0,014563;-0,00641;0,003953;0,001677;;;
09.01.92;0,024145;-0,00641;-0,013267;0,047619;0,023923;0,009677;0,002767;-0,001172;;;
10.01.92;-0,015717;0,010753;0,001681;-0,018182;-0,014019;-0,009585;-0,005943;-0,00601;;;
13.01.92;0,01497;0,008511;0,010067;0;0,014218;-0,003226;-0,000875;-0,001831;;;
14.01.92;0,00885;0,016878;0,013289;0,050926;0,018692;0,055016;0,013022;0,014722;;;
15.01.92;0,025341;-0,012448;0,011475;0,061674;0,027523;-0,01227;0,002924;0,000785;;;
16.01.92;-0,028517;-0,006303;0,011345;-0,012448;0,089286;-0,003106;-0,005343;-0,006084;;;
17.01.92;-0,009785;0,012685;0,019231;-0,037815;0,02459;0,021807;0,001251;0,001554;;;
20.01.92;-0,031621;0,002088;0,012579;-0,021834;-0,016;0,009146;-0,005995;-0,005969;;;
21.01.92;-0,02551;0,014583;-0,031056;-0,004464;-0,03252;0;-0,01105;-0,008935;;;
22.01.92;0,051309;-0,022587;0,019231;-0,008969;0,029412;0,018127;0,013437;0,013305;;;
23.01.92;-0,003984;-0,008403;-0,006289;0,004525;0,010204;0,002967;-0,004013;-0,007581;;;
24.01.92;-0,003;0,021186;-0,007911;0,018018;0,008081;-0,008876;0,001265;0,001253;;;
27.01.92;-0,032096;0,004149;-0,001595;0,013274;-0,016032;-0,014925;-0,001468;-0,001179;;;
28.01.92;0,001036;-0,002066;-0,001597;0,004367;0,020367;0,024242;0,000137;-0,000072;;;
29.01.92;0,031056;-0,016563;-0,0096;-0,03913;-0,033932;-0,041543;-0,009784;-0,011134;;;
30.01.92;-0,008032;-0,006316;-0,011309;0,022624;0,002066;0,021672;0,004172;0,003144;;;
31.01.92;-0,026316;-0,012712;-0,01634;-0,00885;-0,012371;0,006061;-0,004814;-0,006899;;;
03.02.92;0,039501;0,015021;0,009967;0,008929;-0,002088;-0,027108;0,002602;0,00181;;;
04.02.92;-0,004;0,006342;0,011513;0,026549;0,048117;0,006192;0,009856;0,010549;;;
05.02.92;0,022088;-0,01395;0,00813;0,021552;0,001996;0,009231;0,002358;-0,000024;;;
06.02.92;-0,007859;0,010776;0;0,029536;-0,005976;0;0,00053;-0,000048;;;
